Account,Delivery Location,Shop Location,Order Category,Item Ordered,Shop Name,Unit Price,Quantity,Distance (km),Sub Total,Delivery Fee,Service Fee,Total,Payment Method,Rating,Order Received,Preparing Order,Rider Accepted,Order Ready,Rider At Vendor,Rider Picked Up,Expected Delivery Time,Order Arrived,Order Delivered,time_sequence_valid,prep_time_min,delivery_time_min,delay_min,order_hour,order_dayofweek,order_month,order_year,revenue
AB1394,Surulere,Ogba,Drinks & Beverages,Zobo drink,Smoothie Express,4500,1,5.5,4500,675,94,5269,Bank Transfer,3.0,2023-01-25 19:21:00,2023-01-25 19:23:00,2023-01-25 19:30:00,2023-01-25 19:39:00,2023-01-25 19:44:00,2023-01-25 19:46:00,2023-01-25 20:10:00,2023-01-25 20:20:00,2023-01-25 20:22:00,True,16.0,61.0,12.0,19,Wednesday,2023-01,2023,4500
AB1394,Ojota,Ojota,Food,Efo riro & pounded yam,Kulture Kitchen,10500,1,7.5,10500,775,887,12162,Bank Transfer,3.0,2023-01-26 07:19:00,2023-01-26 07:24:00,2023-01-26 07:31:00,2023-01-26 07:34:00,2023-01-26 07:38:00,2023-01-26 07:42:00,2023-01-26 08:14:00,2023-01-26 08:12:00,2023-01-26 08:13:00,True,10.0,54.0,-1.0,7,Thursday,2023-01,2023,10500
AB1394,Surulere,Anthony,Food,Fried rice & beef,Kulture Kitchen,5000,1,6.4,5000,720,455,6175,Bank Transfer,3.0,2023-01-27 07:32:00,2023-01-27 07:35:00,2023-01-27 07:43:00,2023-01-27 07:49:00,2023-01-27 07:51:00,2023-01-27 07:53:00,2023-01-27 08:18:00,2023-01-27 08:23:00,2023-01-27 08:26:00,True,14.0,54.0,8.0,7,Friday,2023-01,2023,5000
AB1394,Adeniran Ogunsanya,Mushin,Drinks & Beverages,Zobo drink,Zesty Drinks,4500,1,5.3,4500,665,66,5231,Bank Transfer,3.0,2023-01-27 12:20:00,2023-01-27 12:26:00,2023-01-27 12:32:00,2023-01-27 12:41:00,2023-01-27 12:44:00,2023-01-27 12:47:00,2023-01-27 13:14:00,2023-01-27 13:20:00,2023-01-27 13:23:00,True,15.0,63.0,9.0,12,Friday,2023-01,2023,4500
AB1394,Maryland,Ogba,Food,Efo riro & pounded yam,Lekki Eats,10500,1,10.5,10500,925,830,12255,Bank Transfer,3.0,2023-01-28 10:14:00,2023-01-28 10:15:00,2023-01-28 10:16:00,2023-01-28 10:23:00,2023-01-28 10:26:00,2023-01-28 10:28:00,2023-01-28 11:13:00,2023-01-28 11:05:00,2023-01-28 11:11:00,True,8.0,57.0,-2.0,10,Saturday,2023-01,2023,10500
AB1394,Adeniran Ogunsanya,Yaba,Food,Jollof rice & chicken,Naija Kitchen,6000,2,2.1,12000,505,166,12671,Bank Transfer,3.0,2023-01-28 12:57:00,2023-01-28 13:00:00,2023-01-28 13:03:00,2023-01-28 13:05:00,2023-01-28 13:11:00,2023-01-28 13:14:00,2023-01-28 13:26:00,2023-01-28 13:24:00,2023-01-28 13:29:00,True,5.0,32.0,3.0,12,Saturday,2023-01,2023,12000
AB1394,Mushin,Oshodi,Pastries,Meat pie,Oven Fresh,1500,2,6.0,3000,700,105,3805,Bank Transfer,3.0,2023-01-29 05:45:00,2023-01-29 05:48:00,2023-01-29 05:56:00,2023-01-29 06:04:00,2023-01-29 06:07:00,2023-01-29 06:08:00,2023-01-29 06:31:00,2023-01-29 08:00:00,2023-01-29 08:06:00,True,16.0,141.0,95.0,5,Sunday,2023-01,2023,3000
AB1394,Yaba,Ogba,Pastries,Sausage roll,BakeHouse,1000,2,5.3,2000,665,375,3040,Bank Transfer,3.0,2023-01-30 15:25:00,2023-01-30 15:31:00,2023-01-30 15:34:00,2023-01-30 15:38:00,2023-01-30 15:44:00,2023-01-30 15:47:00,2023-01-30 16:08:00,2023-01-30 16:09:00,2023-01-30 16:15:00,True,7.0,50.0,7.0,15,Monday,2023-01,2023,2000
AB1394,Maryland,Oshodi,Food,Spaghetti stir fry & turkey,Naija Kitchen,12000,1,9.1,12000,855,743,13598,Bank Transfer,3.0,2023-02-01 14:05:00,2023-02-01 14:08:00,2023-02-01 14:13:00,2023-02-01 14:22:00,2023-02-01 14:28:00,2023-02-01 14:30:00,2023-02-01 15:06:00,2023-02-01 15:12:00,2023-02-01 15:13:00,True,14.0,68.0,7.0,14,Wednesday,2023-02,2023,12000
AB1394,Anthony,Yaba,Food,Fried rice & beef,Kulture Kitchen,5000,1,9.8,5000,890,458,6348,Bank Transfer,3.0,2023-02-02 07:49:00,2023-02-02 07:55:00,2023-02-02 08:03:00,2023-02-02 08:05:00,2023-02-02 08:09:00,2023-02-02 08:12:00,2023-02-02 08:48:00,2023-02-02 08:50:00,2023-02-02 08:53:00,True,10.0,64.0,5.0,7,Thursday,2023-02,2023,5000
AB1394,Oshodi,Ogba,Pastries,Chocolate croissant,Sweet Bites Bakery,5000,1,4.9,5000,645,303,5948,Bank Transfer,3.0,2023-02-04 00:51:00,2023-02-04 00:52:00,2023-02-04 00:58:00,2023-02-04 01:08:00,2023-02-04 01:13:00,2023-02-04 01:17:00,2023-02-04 01:41:00,2023-02-04 01:46:00,2023-02-04 01:51:00,True,16.0,60.0,10.0,0,Saturday,2023-02,2023,5000
AB1394,Mushin,Adeniran Ogunsanya,Pastries,Meat pie,Golden Crust,1500,1,12.2,1500,1010,327,2837,Bank Transfer,3.0,2023-02-04 03:53:00,2023-02-04 03:57:00,2023-02-04 03:58:00,2023-02-04 04:07:00,2023-02-04 04:13:00,2023-02-04 04:17:00,2023-02-04 05:07:00,2023-02-04 05:00:00,2023-02-04 05:03:00,True,10.0,70.0,-4.0,3,Saturday,2023-02,2023,1500
AB1394,Surulere,Ogba,Pastries,Chocolate croissant,Sunrise Bakery,5000,1,14.7,5000,1135,143,6278,Bank Transfer,3.0,2023-02-04 10:46:00,2023-02-04 10:50:00,2023-02-04 10:52:00,2023-02-04 10:54:00,2023-02-04 11:00:00,2023-02-04 11:04:00,2023-02-04 12:03:00,2023-02-04 12:14:00,2023-02-04 12:18:00,True,4.0,92.0,15.0,10,Saturday,2023-02,2023,5000
AB1394,Maryland,Ikeja,Drinks & Beverages,Zobo drink,Fresh Sips,4500,1,6.3,4500,715,87,5302,Bank Transfer,3.0,2023-02-04 22:38:00,2023-02-04 22:40:00,2023-02-04 22:41:00,2023-02-04 22:50:00,2023-02-04 22:52:00,2023-02-04 22:55:00,2023-02-04 23:17:00,2023-02-04 23:28:00,2023-02-04 23:34:00,True,10.0,56.0,17.0,22,Saturday,2023-02,2023,4500
AB1394,Ogba,Surulere,Pastries,Meat pie,BakeHouse,1500,1,10.9,1500,945,243,2688,Bank Transfer,3.0,2023-02-05 05:56:00,2023-02-05 05:58:00,2023-02-05 06:05:00,2023-02-05 06:13:00,2023-02-05 06:14:00,2023-02-05 06:18:00,2023-02-05 07:04:00,2023-02-05 07:09:00,2023-02-05 07:14:00,True,15.0,78.0,10.0,5,Sunday,2023-02,2023,1500
AB1394,Adeniran Ogunsanya,Oshodi,Food,Spaghetti stir fry & turkey,Lekki Eats,12000,1,6.2,12000,710,958,13668,Bank Transfer,3.0,2023-02-06 10:20:00,2023-02-06 10:24:00,2023-02-06 10:25:00,2023-02-06 10:34:00,2023-02-06 10:39:00,2023-02-06 10:41:00,2023-02-06 11:03:00,2023-02-06 11:06:00,2023-02-06 11:10:00,True,10.0,50.0,7.0,10,Monday,2023-02,2023,12000
AB1394,Surulere,Ojota,Pastries,Doughnut pack,Sweet Bites Bakery,20000,1,9.3,20000,865,342,21207,Bank Transfer,3.0,2023-02-08 05:09:00,2023-02-08 05:10:00,2023-02-08 05:14:00,2023-02-08 05:22:00,2023-02-08 05:25:00,2023-02-08 05:26:00,2023-02-08 06:04:00,2023-02-08 06:05:00,2023-02-08 06:11:00,True,12.0,62.0,7.0,5,Wednesday,2023-02,2023,20000
AB1394,Ikeja,Ogba,Food,Fried rice & beef,Naija Kitchen,5000,1,7.8,5000,790,333,6123,Bank Transfer,3.0,2023-02-08 18:41:00,2023-02-08 18:42:00,2023-02-08 18:46:00,2023-02-08 18:55:00,2023-02-08 19:01:00,2023-02-08 19:05:00,2023-02-08 19:42:00,2023-02-08 19:43:00,2023-02-08 19:47:00,True,13.0,66.0,5.0,18,Wednesday,2023-02,2023,5000
AB1394,Maryland,Ikeja,Food,Fried rice & beef,Lekki Eats,5000,1,7.8,5000,790,362,6152,Bank Transfer,3.0,2023-02-09 22:40:00,2023-02-09 22:47:00,2023-02-09 22:55:00,2023-02-09 22:58:00,2023-02-09 23:04:00,2023-02-09 23:09:00,2023-02-09 23:40:00,2023-02-10 01:12:00,2023-02-10 01:14:00,True,11.0,154.0,94.0,22,Thursday,2023-02,2023,5000
AB1394,Yaba,Surulere,Pastries,Sausage roll,Oven Fresh,1000,1,2.8,1000,540,302,1842,Bank Transfer,3.0,2023-02-10 17:45:00,2023-02-10 17:48:00,2023-02-10 17:56:00,2023-02-10 18:00:00,2023-02-10 18:01:00,2023-02-10 18:06:00,2023-02-10 18:14:00,2023-02-10 18:21:00,2023-02-10 18:22:00,True,12.0,37.0,8.0,17,Friday,2023-02,2023,1000
AB1559,Ikeja,Oshodi,Drinks & Beverages,Zobo drink,Cool Blends,4500,1,4.6,4500,629,128,5257,Bank Transfer,3.0,2023-02-12 04:29:00,2023-02-12 04:35:00,2023-02-12 04:36:00,2023-02-12 04:38:00,2023-02-12 04:44:00,2023-02-12 04:46:00,2023-02-12 05:04:00,2023-02-12 05:04:00,2023-02-12 05:09:00,True,3.0,40.0,5.0,4,Sunday,2023-02,2023,4500
AB1559,Yaba,Surulere,Pastries,Doughnut pack,Sweet Bites Bakery,20000,1,12.7,20000,1035,310,21345,Bank Transfer,3.0,2023-02-15 12:28:00,2023-02-15 12:33:00,2023-02-15 12:37:00,2023-02-15 12:41:00,2023-02-15 12:44:00,2023-02-15 12:48:00,2023-02-15 13:40:00,2023-02-15 13:39:00,2023-02-15 13:41:00,True,8.0,73.0,1.0,12,Wednesday,2023-02,2023,20000
AB1559,Yaba,Ikeja,Food,Fried rice & beef,Lekki Eats,5000,1,14.9,5000,1145,880,7025,Bank Transfer,3.0,2023-02-15 14:05:00,2023-02-15 14:09:00,2023-02-15 14:11:00,2023-02-15 14:18:00,2023-02-15 14:19:00,2023-02-15 14:22:00,2023-02-15 15:26:00,2023-02-15 15:25:00,2023-02-15 15:28:00,True,9.0,83.0,2.0,14,Wednesday,2023-02,2023,5000
AB1559,Yaba,Oshodi,Drinks & Beverages,Zobo drink,Smoothie Express,4500,1,7.3,4500,765,76,5341,Bank Transfer,3.0,2023-02-16 04:40:00,2023-02-16 04:47:00,2023-02-16 04:53:00,2023-02-16 05:00:00,2023-02-16 05:03:00,2023-02-16 05:08:00,2023-02-16 05:38:00,2023-02-16 05:38:00,2023-02-16 05:42:00,True,13.0,62.0,4.0,4,Thursday,2023-02,2023,4500
AB1559,Oshodi,Surulere,Drinks & Beverages,Zobo drink,Yoghurt Hub,4500,1,7.0,4500,750,89,5339,Bank Transfer,3.0,2023-02-16 14:25:00,2023-02-16 14:26:00,2023-02-16 14:32:00,2023-02-16 14:40:00,2023-02-16 14:42:00,2023-02-16 14:45:00,2023-02-16 15:17:00,2023-02-16 15:21:00,2023-02-16 15:22:00,True,14.0,57.0,5.0,14,Thursday,2023-02,2023,4500
AB1559,Mushin,Adeniran Ogunsanya,Food,Efo riro & pounded yam,Tasty Bites,10500,1,11.5,10500,975,206,11681,Bank Transfer,3.0,2023-02-16 19:21:00,2023-02-16 19:28:00,2023-02-16 19:36:00,2023-02-16 19:42:00,2023-02-16 19:48:00,2023-02-16 19:49:00,2023-02-16 20:40:00,2023-02-16 21:25:00,2023-02-16 21:28:00,True,14.0,127.0,48.0,19,Thursday,2023-02,2023,10500
AB1559,Surulere,Ikeja,Food,Efo riro & pounded yam,Lekki Eats,10500,1,13.2,10500,1060,481,12041,Bank Transfer,3.0,2023-02-23 19:32:00,2023-02-23 19:35:00,2023-02-23 19:41:00,2023-02-23 19:48:00,2023-02-23 19:50:00,2023-02-23 19:52:00,2023-02-23 20:44:00,2023-02-23 20:54:00,2023-02-23 20:57:00,True,13.0,85.0,13.0,19,Thursday,2023-02,2023,10500
AB1559,Yaba,Mushin,Food,Fried rice & beef,Kulture Kitchen,5000,1,15.1,5000,1155,405,6560,Bank Transfer,3.0,2023-02-23 20:59:00,2023-02-23 21:00:00,2023-02-23 21:08:00,2023-02-23 21:16:00,2023-02-23 21:21:00,2023-02-23 21:25:00,2023-02-23 22:23:00,2023-02-23 22:22:00,2023-02-23 22:27:00,True,16.0,88.0,4.0,20,Thursday,2023-02,2023,5000
AB1559,Mushin,Anthony,Drinks & Beverages,Fruit smoothie,Smoothie Express,5000,1,10.7,5000,935,194,6129,Bank Transfer,3.0,2023-02-27 17:29:00,2023-02-27 17:32:00,2023-02-27 17:34:00,2023-02-27 17:43:00,2023-02-27 17:46:00,2023-02-27 17:47:00,2023-02-27 18:30:00,2023-02-27 18:30:00,2023-02-27 18:35:00,True,11.0,66.0,5.0,17,Monday,2023-02,2023,5000
AB1559,Ojota,Ogba,Pastries,Doughnut pack,Golden Crust,20000,1,3.0,20000,550,388,20938,Bank Transfer,3.0,2023-02-27 23:04:00,2023-02-27 23:08:00,2023-02-27 23:09:00,2023-02-27 23:12:00,2023-02-27 23:14:00,2023-02-27 23:18:00,2023-02-27 23:30:00,2023-02-27 23:39:00,2023-02-27 23:41:00,True,4.0,37.0,11.0,23,Monday,2023-02,2023,20000
AB1559,Ogba,Ogba,Drinks & Beverages,Zobo drink,Cool Blends,4500,1,1.0,4500,450,369,5319,Bank Transfer,3.0,2023-02-28 00:07:00,2023-02-28 00:11:00,2023-02-28 00:19:00,2023-02-28 00:25:00,2023-02-28 00:26:00,2023-02-28 00:31:00,2023-02-28 00:36:00,2023-02-28 00:33:00,2023-02-28 00:34:00,True,14.0,27.0,-2.0,0,Tuesday,2023-02,2023,4500
AB1559,Maryland,Yaba,Drinks & Beverages,Yoghurt drink,Fresh Sips,4500,1,15.2,4500,1160,306,5966,Bank Transfer,3.0,2023-02-28 13:30:00,2023-02-28 13:35:00,2023-02-28 13:43:00,2023-02-28 13:53:00,2023-02-28 13:55:00,2023-02-28 13:59:00,2023-02-28 15:02:00,2023-02-28 15:03:00,2023-02-28 15:09:00,True,18.0,99.0,7.0,13,Tuesday,2023-02,2023,4500
AB1559,Ojota,Maryland,Pastries,Chocolate croissant,Sunrise Bakery,5000,1,10.6,5000,930,137,6067,Bank Transfer,3.0,2023-03-01 13:48:00,2023-03-01 13:50:00,2023-03-01 13:57:00,2023-03-01 14:07:00,2023-03-01 14:12:00,2023-03-01 14:16:00,2023-03-01 14:58:00,2023-03-01 14:58:00,2023-03-01 15:04:00,True,17.0,76.0,6.0,13,Wednesday,2023-03,2023,5000
AB1579,Yaba,Mushin,Food,Efo riro & pounded yam,Kulture Kitchen,10500,1,15.6,10500,1180,776,12456,Bank Transfer,3.0,2023-03-02 19:52:00,2023-03-02 19:54:00,2023-03-02 19:59:00,2023-03-02 20:06:00,2023-03-02 20:07:00,2023-03-02 20:11:00,2023-03-02 21:14:00,2023-03-02 21:28:00,2023-03-02 21:31:00,True,12.0,99.0,17.0,19,Thursday,2023-03,2023,10500
AB1579,Surulere,Anthony,Food,Spaghetti stir fry & turkey,Lekki Eats,12000,1,2.2,12000,510,280,12790,Bank Transfer,3.0,2023-03-04 13:48:00,2023-03-04 13:50:00,2023-03-04 13:55:00,2023-03-04 13:58:00,2023-03-04 14:02:00,2023-03-04 14:07:00,2023-03-04 14:19:00,2023-03-04 14:20:00,2023-03-04 14:23:00,True,8.0,35.0,4.0,13,Saturday,2023-03,2023,12000
AB1579,Maryland,Anthony,Drinks & Beverages,Bottled juice,Fresh Sips,2000,1,13.3,2000,1065,249,3314,Bank Transfer,3.0,2023-03-06 20:24:00,2023-03-06 20:28:00,2023-03-06 20:31:00,2023-03-06 20:41:00,2023-03-06 20:42:00,2023-03-06 20:47:00,2023-03-06 21:38:00,2023-03-06 21:46:00,2023-03-06 21:47:00,True,13.0,83.0,9.0,20,Monday,2023-03,2023,2000
AB1579,Mushin,Oshodi,Pastries,Sausage roll,Sunrise Bakery,1000,1,14.4,1000,1120,382,2502,Bank Transfer,3.0,2023-03-07 06:45:00,2023-03-07 06:51:00,2023-03-07 06:58:00,2023-03-07 07:07:00,2023-03-07 07:13:00,2023-03-07 07:14:00,2023-03-07 08:16:00,2023-03-07 08:20:00,2023-03-07 08:24:00,True,16.0,99.0,8.0,6,Tuesday,2023-03,2023,1000
AB1579,Maryland,Maryland,Drinks & Beverages,Zobo drink,Fresh Sips,4500,1,7.4,4500,770,172,5442,Bank Transfer,3.0,2023-03-10 03:32:00,2023-03-10 03:38:00,2023-03-10 03:43:00,2023-03-10 03:50:00,2023-03-10 03:55:00,2023-03-10 03:56:00,2023-03-10 04:22:00,2023-03-10 04:26:00,2023-03-10 04:28:00,True,12.0,56.0,6.0,3,Friday,2023-03,2023,4500
AB1579,Ikeja,Ikeja,Food,Spaghetti stir fry & turkey,Tasty Bites,12000,3,4.9,36000,645,860,37505,Bank Transfer,3.0,2023-03-11 06:32:00,2023-03-11 06:34:00,2023-03-11 06:35:00,2023-03-11 06:37:00,2023-03-11 06:40:00,2023-03-11 06:41:00,2023-03-11 07:03:00,2023-03-11 07:04:00,2023-03-11 07:05:00,True,3.0,33.0,2.0,6,Saturday,2023-03,2023,36000
AB1579,Oshodi,Ojota,Drinks & Beverages,Yoghurt drink,Zesty Drinks,4500,3,2.8,13500,540,361,14401,Bank Transfer,3.0,2023-03-11 16:22:00,2023-03-11 16:23:00,2023-03-11 16:28:00,2023-03-11 16:36:00,2023-03-11 16:42:00,2023-03-11 16:44:00,2023-03-11 16:57:00,2023-03-11 16:59:00,2023-03-11 17:04:00,True,13.0,42.0,7.0,16,Saturday,2023-03,2023,13500
AB1579,Adeniran Ogunsanya,Ogba,Food,Efo riro & pounded yam,Mama Cass Kitchen,10500,3,6.5,31500,725,379,32604,Bank Transfer,3.0,2023-03-12 03:13:00,2023-03-12 03:17:00,2023-03-12 03:25:00,2023-03-12 03:30:00,2023-03-12 03:36:00,2023-03-12 03:39:00,2023-03-12 04:04:00,2023-03-12 04:10:00,2023-03-12 04:12:00,True,13.0,59.0,8.0,3,Sunday,2023-03,2023,31500
AB1579,Mushin,Oshodi,Pastries,Doughnut pack,Oven Fresh,20000,3,10.9,60000,945,307,61252,Bank Transfer,3.0,2023-03-14 22:37:00,2023-03-14 22:38:00,2023-03-14 22:42:00,2023-03-14 22:46:00,2023-03-14 22:51:00,2023-03-14 22:53:00,2023-03-14 23:42:00,2023-03-14 23:47:00,2023-03-14 23:53:00,True,8.0,76.0,11.0,22,Tuesday,2023-03,2023,60000
AB1579,Surulere,Ojota,Drinks & Beverages,Bottled juice,Zesty Drinks,2000,3,9.5,6000,875,307,7182,Bank Transfer,3.0,2023-03-17 13:05:00,2023-03-17 13:09:00,2023-03-17 13:15:00,2023-03-17 13:20:00,2023-03-17 13:25:00,2023-03-17 13:27:00,2023-03-17 14:02:00,2023-03-17 14:00:00,2023-03-17 14:01:00,True,11.0,56.0,-1.0,13,Friday,2023-03,2023,6000
AB1579,Adeniran Ogunsanya,Ikeja,Drinks & Beverages,Zobo drink,Cool Blends,4500,3,14.4,13500,1120,63,14683,Bank Transfer,3.0,2023-03-18 17:52:00,2023-03-18 17:57:00,2023-03-18 18:00:00,2023-03-18 18:06:00,2023-03-18 18:07:00,2023-03-18 18:08:00,2023-03-18 19:05:00,2023-03-18 19:14:00,2023-03-18 19:18:00,True,9.0,86.0,13.0,17,Saturday,2023-03,2023,13500
AB1579,Mushin,Mushin,Drinks & Beverages,Fruit smoothie,Cool Blends,5000,3,6.7,15000,735,110,15845,Bank Transfer,3.0,2023-03-20 19:39:00,2023-03-20 19:43:00,2023-03-20 19:44:00,2023-03-20 19:47:00,2023-03-20 19:50:00,2023-03-20 19:51:00,2023-03-20 20:16:00,2023-03-20 20:15:00,2023-03-20 20:18:00,True,4.0,39.0,2.0,19,Monday,2023-03,2023,15000
AB1596,Oshodi,Ojota,Drinks & Beverages,Bottled juice,Cool Blends,2000,3,14.9,6000,1145,206,7351,Bank Transfer,3.0,2023-03-22 00:53:00,2023-03-22 00:56:00,2023-03-22 00:57:00,2023-03-22 01:06:00,2023-03-22 01:07:00,2023-03-22 01:11:00,2023-03-22 02:11:00,2023-03-22 02:08:00,2023-03-22 02:13:00,True,10.0,80.0,2.0,0,Wednesday,2023-03,2023,6000
AB1596,Ogba,Yaba,Food,Efo riro & pounded yam,Mama Cass Kitchen,10500,1,12.5,10500,1025,970,12495,Bank Transfer,3.0,2023-03-25 09:02:00,2023-03-25 09:03:00,2023-03-25 09:09:00,2023-03-25 09:19:00,2023-03-25 09:21:00,2023-03-25 09:25:00,2023-03-25 10:21:00,2023-03-25 10:28:00,2023-03-25 10:29:00,True,16.0,87.0,8.0,9,Saturday,2023-03,2023,10500
AB1596,Anthony,Ojota,Food,Jollof rice & chicken,Kulture Kitchen,6000,1,10.0,6000,900,255,7155,Bank Transfer,3.0,2023-03-25 19:37:00,2023-03-25 19:41:00,2023-03-25 19:49:00,2023-03-25 19:54:00,2023-03-25 19:55:00,2023-03-25 19:58:00,2023-03-25 20:43:00,2023-03-25 20:48:00,2023-03-25 20:51:00,True,13.0,74.0,8.0,19,Saturday,2023-03,2023,6000
AB1596,Surulere,Maryland,Drinks & Beverages,Bottled juice,Smoothie Express,2000,1,7.0,2000,750,94,2844,Bank Transfer,3.0,2023-03-27 15:57:00,2023-03-27 16:02:00,2023-03-27 16:04:00,2023-03-27 16:07:00,2023-03-27 16:09:00,2023-03-27 16:10:00,2023-03-27 16:41:00,2023-03-27 16:35:00,2023-03-27 16:38:00,True,5.0,41.0,-3.0,15,Monday,2023-03,2023,2000
AB1596,Surulere,Ogba,Drinks & Beverages,Fruit smoothie,Fresh Sips,5000,1,7.9,5000,795,98,5893,Bank Transfer,3.0,2023-03-27 22:12:00,2023-03-27 22:16:00,2023-03-27 22:21:00,2023-03-27 22:26:00,2023-03-27 22:28:00,2023-03-27 22:33:00,2023-03-27 23:02:00,2023-03-27 23:11:00,2023-03-27 23:15:00,True,10.0,63.0,13.0,22,Monday,2023-03,2023,5000
AB1596,Oshodi,Mushin,Food,Fried rice & beef,Mama Cass Kitchen,5000,1,6.5,5000,725,326,6051,Bank Transfer,3.0,2023-03-29 22:36:00,2023-03-29 22:40:00,2023-03-29 22:48:00,2023-03-29 22:53:00,2023-03-29 22:56:00,2023-03-29 23:01:00,2023-03-29 23:26:00,2023-03-29 23:31:00,2023-03-29 23:34:00,True,13.0,58.0,8.0,22,Wednesday,2023-03,2023,5000
AB1596,Ogba,Maryland,Pastries,Sausage roll,BakeHouse,1000,1,4.6,1000,629,296,1925,Bank Transfer,3.0,2023-03-30 09:32:00,2023-03-30 09:36:00,2023-03-30 09:43:00,2023-03-30 09:49:00,2023-03-30 09:54:00,2023-03-30 09:58:00,2023-03-30 10:17:00,2023-03-30 10:20:00,2023-03-30 10:25:00,True,13.0,53.0,8.0,9,Thursday,2023-03,2023,1000
AB1596,Mushin,Yaba,Pastries,Doughnut pack,Golden Crust,20000,1,5.4,20000,670,434,21104,Bank Transfer,3.0,2023-03-30 11:58:00,2023-03-30 11:59:00,2023-03-30 12:05:00,2023-03-30 12:12:00,2023-03-30 12:15:00,2023-03-30 12:18:00,2023-03-30 12:38:00,2023-03-30 12:31:00,2023-03-30 12:35:00,True,13.0,37.0,-3.0,11,Thursday,2023-03,2023,20000
AB1596,Oshodi,Oshodi,Pastries,Meat pie,Sweet Bites Bakery,1500,2,5.7,3000,685,288,3973,Bank Transfer,3.0,2023-03-30 12:43:00,2023-03-30 12:46:00,2023-03-30 12:52:00,2023-03-30 13:00:00,2023-03-30 13:01:00,2023-03-30 13:04:00,2023-03-30 13:26:00,2023-03-30 13:36:00,2023-03-30 13:37:00,True,14.0,54.0,11.0,12,Thursday,2023-03,2023,3000
AB1596,Ikeja,Ikeja,Drinks & Beverages,Fruit smoothie,Fresh Sips,5000,2,2.9,10000,545,174,10719,Bank Transfer,3.0,2023-04-02 19:02:00,2023-04-02 19:05:00,2023-04-02 19:07:00,2023-04-02 19:09:00,2023-04-02 19:12:00,2023-04-02 19:17:00,2023-04-02 19:29:00,2023-04-02 19:34:00,2023-04-02 19:35:00,True,4.0,33.0,6.0,19,Sunday,2023-04,2023,10000
AB1596,Ikeja,Adeniran Ogunsanya,Food,Spaghetti stir fry & turkey,Kulture Kitchen,12000,2,6.5,24000,725,200,24925,Bank Transfer,3.0,2023-04-04 11:27:00,2023-04-04 11:33:00,2023-04-04 11:37:00,2023-04-04 11:46:00,2023-04-04 11:47:00,2023-04-04 11:52:00,2023-04-04 12:19:00,2023-04-04 12:21:00,2023-04-04 12:26:00,True,13.0,59.0,7.0,11,Tuesday,2023-04,2023,24000
AB1596,Ojota,Adeniran Ogunsanya,Food,Efo riro & pounded yam,Lekki Eats,10500,2,6.3,21000,715,212,21927,Bank Transfer,3.0,2023-04-04 19:03:00,2023-04-04 19:09:00,2023-04-04 19:15:00,2023-04-04 19:19:00,2023-04-04 19:20:00,2023-04-04 19:23:00,2023-04-04 19:52:00,2023-04-04 19:55:00,2023-04-04 20:01:00,True,10.0,58.0,9.0,19,Tuesday,2023-04,2023,21000
AB1596,Surulere,Ogba,Food,Efo riro & pounded yam,Lekki Eats,10500,2,5.7,21000,685,415,22100,Bank Transfer,3.0,2023-04-07 03:25:00,2023-04-07 03:27:00,2023-04-07 03:31:00,2023-04-07 03:41:00,2023-04-07 03:46:00,2023-04-07 03:49:00,2023-04-07 04:11:00,2023-04-07 04:17:00,2023-04-07 04:22:00,True,14.0,57.0,11.0,3,Friday,2023-04,2023,21000
AB1596,Maryland,Anthony,Drinks & Beverages,Fruit smoothie,Fresh Sips,5000,2,10.4,10000,920,299,11219,Bank Transfer,3.0,2023-04-11 00:05:00,2023-04-11 00:10:00,2023-04-11 00:14:00,2023-04-11 00:24:00,2023-04-11 00:28:00,2023-04-11 00:30:00,2023-04-11 01:16:00,2023-04-11 01:18:00,2023-04-11 01:20:00,True,14.0,75.0,4.0,0,Tuesday,2023-04,2023,10000
AB1596,Adeniran Ogunsanya,Mushin,Food,Spaghetti stir fry & turkey,Mama Cass Kitchen,12000,2,10.1,24000,905,236,25141,Bank Transfer,3.0,2023-04-11 07:53:00,2023-04-11 07:55:00,2023-04-11 07:56:00,2023-04-11 08:02:00,2023-04-11 08:03:00,2023-04-11 08:05:00,2023-04-11 08:51:00,2023-04-11 08:58:00,2023-04-11 09:03:00,True,7.0,70.0,12.0,7,Tuesday,2023-04,2023,24000
AB1596,Yaba,Surulere,Food,Spaghetti stir fry & turkey,Lekki Eats,12000,2,5.8,24000,690,978,25668,Bank Transfer,3.0,2023-04-12 09:45:00,2023-04-12 09:50:00,2023-04-12 09:56:00,2023-04-12 10:01:00,2023-04-12 10:02:00,2023-04-12 10:06:00,2023-04-12 10:32:00,2023-04-12 10:22:00,2023-04-12 10:27:00,True,11.0,42.0,-5.0,9,Wednesday,2023-04,2023,24000
AB1596,Ogba,Yaba,Food,Fried rice & beef,Kulture Kitchen,5000,2,11.0,10000,950,518,11468,Bank Transfer,3.0,2023-04-13 15:51:00,2023-04-13 15:54:00,2023-04-13 15:59:00,2023-04-13 16:04:00,2023-04-13 16:07:00,2023-04-13 16:12:00,2023-04-13 16:56:00,2023-04-13 16:58:00,2023-04-13 17:04:00,True,10.0,73.0,8.0,15,Thursday,2023-04,2023,10000
